,Date,ArticleNumber,LinkText,Tag,Link,Clicks,Month,Day,Year,Week,Weekday
5085,2021-04-30,3,is going to help,34,https://www.prnewswire.com/news-releases/mcdermott-awarded-feed-contract-for-plastic-recycling-project-301278634.html,5.0,4,30,2021,17,4
5086,2021-04-30,3,invested in,35,https://www.ingevity.com/news/press-releases/ingevity-announces-strategic-partnership-with-renewable-natural-gas-platform-greengasusa-holdings-llc/,4.0,4,30,2021,17,4
5087,2021-04-30,3,is acquiring,36,https://www.globenewswire.com/news-release/2021/04/27/2218204/0/en/SIKA-ACQUIRES-LEADING-ADHESIVES-AND-SEALANTS-BUSINESS-IN-JAPAN.html,2.0,4,30,2021,17,4
5088,2021-04-30,3,finished this plant expansion,37,https://blog.topsoe.com/acron-and-haldor-topsoe-complete-the-ammonia-unit-revamp-project-to-increase-the-capacity-up-to-2500-mtpd,6.0,4,30,2021,17,4
5089,2021-04-30,4,acrylic acid,38,https://en.wikipedia.org/wiki/Acrylic_acid,5.0,4,30,2021,17,4
5090,2021-04-30,4,glycerol,39,https://en.wikipedia.org/wiki/Glycerol,0.0,4,30,2021,17,4
5091,2021-04-30,4,acrolein,40,https://en.wikipedia.org/wiki/Acrolein,5.0,4,30,2021,17,4
5092,2021-04-30,4,over 6 million tons,41,https://www.expertmarketresearch.com/reports/acrylic-acid-market,0.0,4,30,2021,17,4
5093,2021-04-30,4,acrylates,42,https://en.wikipedia.org/wiki/Acrylate,0.0,4,30,2021,17,4
5094,2021-04-30,4,about 30%,43,https://www.icis.com/explore/resources/news/2007/11/01/9074870/acrylic-acid-uses-and-market-data/,0.0,4,30,2021,17,4
5095,2021-04-30,4,superabsorbent polymer,44,https://en.wikipedia.org/wiki/Superabsorbent_polymer,4.0,4,30,2021,17,4
5096,2021-04-30,4,polyacrylic acid,45,https://en.wikipedia.org/wiki/Polyacrylic_acid,0.0,4,30,2021,17,4
5097,2021-04-30,4,BASF,46,https://en.wikipedia.org/wiki/BASF,1.0,4,30,2021,17,4
5098,2021-04-30,4,Dow Chemical,47,https://en.wikipedia.org/wiki/Dow_Chemical_Company,0.0,4,30,2021,17,4
5099,2021-04-30,4,Arkema,48,https://en.wikipedia.org/wiki/Arkema,2.0,4,30,2021,17,4
5100,2021-04-30,4,Formosa,49,https://en.wikipedia.org/wiki/Formosa_Plastics_Corp,3.0,4,30,2021,17,4
5101,2021-04-30,4,about half,50,https://mrfbucket.s3.amazonaws.com/uploads/infographics/Acrylic_Acid-Market_Share_of_Top_6_Companies_in_2015.jpg,1.0,4,30,2021,17,4
5102,2021-05-03,0,LocalFitness,3,https://commons.wikimedia.org/wiki/File:Outdoor_Swimming_Pool_on_a_Sunny_Day.JPG,10.0,5,3,2021,18,0
5103,2021-05-03,0,CC BY-SA 3.0,4,https://creativecommons.org/licenses/by-sa/3.0,28.0,5,3,2021,18,0
5104,2021-05-03,0,OxyChem,5,https://www.oxy.com/OurBusinesses/Chemicals/Products/Documents/isocyanurates/Chlorinated%20Isocyanurates%20-%20Product%20Details.pdf,60.0,5,3,2021,18,0
5105,2021-05-03,0,Clearon,6,http://www.clearon.com,12.0,5,3,2021,18,0
5106,2021-05-03,0,trichloroisocyanuric acid,7,https://en.wikipedia.org/wiki/Trichloroisocyanuric_acid,12.0,5,3,2021,18,0
5107,2021-05-03,0,cyanuric acid,8,https://en.wikipedia.org/wiki/Cyanuric_acid,16.0,5,3,2021,18,0
5108,2021-05-03,0,hypochlorous acid,9,https://en.wikipedia.org/wiki/Hypochlorous_acid,18.0,5,3,2021,18,0
5109,2021-05-03,0,BioLab's plant in Louisiana to catch fire,10,https://www.nola.com/news/environment/article_6227ac8a-ebbc-11ea-92f2-67f719ac6c7c.html,14.0,5,3,2021,18,0
5110,2021-05-03,0,here,11,https://www.cnbc.com/2021/04/30/a-major-chlorine-shortage-is-set-to-spoil-swimming-pool-fun-this-summer.html,24.0,5,3,2021,18,0
5111,2021-05-03,1,HopsonRoad,12,https://commons.wikimedia.org/wiki/File:Assorted_stacked_automotive_tires.jpg,15.0,5,3,2021,18,0
5112,2021-05-03,1,CC BY-SA 4.0,13,https://creativecommons.org/licenses/by-sa/4.0,6.0,5,3,2021,18,0
5113,2021-05-03,1,Trinseo,14,https://en.wikipedia.org/wiki/Trinseo,12.0,5,3,2021,18,0
5114,2021-05-03,1,ETB Catalytic Technologies,15,http://www.etbcat.com/en/,10.0,5,3,2021,18,0
5115,2021-05-03,1,butadiene,16,https://en.wikipedia.org/wiki/Butadiene,5.0,5,3,2021,18,0
5116,2021-05-03,1,butadiene from ethanol,17,https://en.wikipedia.org/wiki/Butadiene#From_ethanol,5.0,5,3,2021,18,0
5117,2021-05-03,1,to make rubber,18,https://en.wikipedia.org/wiki/Synthetic_rubber#Natural_vs._synthetic_rubber,2.0,5,3,2021,18,0
5118,2021-05-03,1,the rubbers used in tires,19,https://www.elastoproxy.com/tires-talk-rubber-compounds-resistance/,1.0,5,3,2021,18,0
5119,2021-05-03,1,here,20,https://www.businesswire.com/news/home/20210429005188/en/Trinseo-and-ETB-to-Collaborate-on-Development-of-Bio-Based-13-Butadiene,8.0,5,3,2021,18,0
5120,2021-05-03,2,Juan Antonio F. Segal,21,"https://commons.wikimedia.org/wiki/File:Bergen,_Norway_(29579684930).jpg",5.0,5,3,2021,18,0
5121,2021-05-03,2,CC BY 2.0,22,https://creativecommons.org/licenses/by/2.0,2.0,5,3,2021,18,0
5122,2021-05-03,2,Aker Solutions,23,https://en.wikipedia.org/wiki/Aker_Solutions,2.0,5,3,2021,18,0
5123,2021-05-03,2,Nordic Blue Crude,24,https://nordicbluecrude.no,49.0,5,3,2021,18,0
5124,2021-05-03,2,water-gas shift reaction,25,https://en.wikipedia.org/wiki/Water-gas_shift_reaction,7.0,5,3,2021,18,0
5125,2021-05-03,2,Fischer-Tropsch,26,https://en.wikipedia.org/wiki/Fischer–Tropsch_process,7.0,5,3,2021,18,0
5126,2021-05-03,2,since the 1930s,27,https://en.wikipedia.org/wiki/Fischer–Tropsch_process#History,1.0,5,3,2021,18,0
5127,2021-05-03,2,like methanol,28,https://thecolumn.co/daily/04302021,46.0,5,3,2021,18,0
5128,2021-05-03,2,polyethylene,29,https://thecolumn.co/daily/12162020,55.0,5,3,2021,18,0
5129,2021-05-03,2,here,30,https://www.akersolutions.com/news/news-archive/2021/aker-solutions-wins-feed-contract-for-e-fuel-plant-in-norway/,7.0,5,3,2021,18,0
5130,2021-05-03,3,is modifying,31,https://biofuels-news.com/news/neste-to-enable-production-of-up-to-500000-tons-of-saf-at-its-rotterdam-refinery/,48.0,5,3,2021,18,0
5131,2021-05-03,3,acquired,32,https://www.eastman.com/Company/News_Center/2021/Pages/Eastman-Acquires-3F-Feed-Food.aspx,11.0,5,3,2021,18,0
5132,2021-05-03,3,was selected,33,https://www.prnewswire.com/news-releases/lummus-novolen-technology-awarded-first-polypropylene-contract-in-nigeria-for-buas-grassroots-refinery--petrochemicals-project-301279693.html,8.0,5,3,2021,18,0
5133,2021-05-03,3,is urging,34,https://www.americanchemistry.com/Media/PressReleasesTranscripts/ACC-news-releases/ACC-Urges-White-House-to-Identify-Chemical-Safety-Board-Nominees-with-Process-Safety-Experience.html,19.0,5,3,2021,18,0
5134,2021-05-03,3,get rid of,35,https://www.ft.com/content/aef97c40-79d8-4b20-ad60-b383917d4cfa,24.0,5,3,2021,18,0
5135,2021-05-03,3,want to build,36,https://www.chemengonline.com/sk-innovation-and-kia-motors-to-establish-recycling-ecosystem-for-ev-batteries/?printmode=1,9.0,5,3,2021,18,0
5136,2021-05-03,4,methanol,37,https://en.wikipedia.org/wiki/Methanol,0.0,5,3,2021,18,0
5137,2021-05-03,4,the man behind Boyle's law,38,https://en.wikipedia.org/wiki/Robert_Boyle,0.0,5,3,2021,18,0
5138,2021-05-03,4,a small tree,39,https://en.wikipedia.org/wiki/Buxus,4.0,5,3,2021,18,0
5139,2021-05-03,4,from syngas,40,https://en.wikipedia.org/wiki/Methanol#From_synthesis_gas,4.0,5,3,2021,18,0
5140,2021-05-03,4,Methanex,41,https://en.wikipedia.org/wiki/Methanex,0.0,5,3,2021,18,0
5141,2021-05-03,4,Celanese,42,https://en.wikipedia.org/wiki/Celanese,1.0,5,3,2021,18,0
5142,2021-05-03,4,BASF,43,https://en.wikipedia.org/wiki/BASF,2.0,5,3,2021,18,0
5143,2021-05-03,4,SABIC,44,https://en.wikipedia.org/wiki/SABIC,1.0,5,3,2021,18,0
5144,2021-05-05,0,ajcespedes,3,https://commons.wikimedia.org/wiki/File:Laundry_detergent_pods.jpg,7.0,5,5,2021,18,2
5145,2021-05-05,0,Unilever,4,https://en.wikipedia.org/wiki/Unilever,10.0,5,5,2021,18,2
5146,2021-05-05,0,LanzaTech,5,https://www.lanzatech.com,12.0,5,5,2021,18,2
5147,2021-05-05,0,India Glycols,6,https://www.bloomberg.com/profile/company/IGLY:IN,8.0,5,5,2021,18,2
5148,2021-05-05,0,fermenting syngas,7,https://www.cnbc.com/2018/07/27/lanzatech-turns-carbon-waste-into-ethanol-to-one-day-power-planes-cars.html,28.0,5,5,2021,18,2
5149,2021-05-05,0,ethylene oxide,8,https://en.wikipedia.org/wiki/Ethylene_oxide,10.0,5,5,2021,18,2
5150,2021-05-05,0,ethoxylation,9,https://en.wikipedia.org/wiki/Ethoxylation,11.0,5,5,2021,18,2
5151,2021-05-05,0,surfactant,10,https://en.wikipedia.org/wiki/Surfactant,11.0,5,5,2021,18,2
5152,2021-05-05,0,oxidizing ethylene,11,https://en.wikipedia.org/wiki/Ethylene_oxide#Direct_oxidation_of_ethylene,10.0,5,5,2021,18,2
5153,2021-05-05,0,these special surfactants,12,https://www.coatingsworld.com/issues/2018-08-01/view_features/100-renewable-ethoxylated-surfactants/,15.0,5,5,2021,18,2
5154,2021-05-05,0,India Glycols for a JV with Clariant,13,https://thecolumn.co/daily/03152021,20.0,5,5,2021,18,2
5155,2021-05-05,0,here,14,https://www.lanzatech.com/2021/04/21/unilever-lanzatech-and-india-glycols-ltd-launch-worlds-first-laundry-capsule-in-market-made-from-industrial-carbon-emissions/,15.0,5,5,2021,18,2
5156,2021-05-05,1,MTA of New York,15,https://commons.wikimedia.org/wiki/File:MTA_Installs_Plexiglass_and_Vinyl_Barriers_to_Protect_Employees_and_Riders_During_COVID-19_Pandemic_(49802980778).jpg,6.0,5,5,2021,18,2
5157,2021-05-05,1,CC BY 2.0,16,https://creativecommons.org/licenses/by/2.0,1.0,5,5,2021,18,2
5158,2021-05-05,1,back in December,17,https://thecolumn.co/daily/12152020,14.0,5,5,2021,18,2
5159,2021-05-05,1,we talked about on Monday,18,https://thecolumn.co/daily/05032021,15.0,5,5,2021,18,2
5160,2021-05-05,1,polymethyl methacrylate,19,https://en.wikipedia.org/wiki/Poly(methyl_methacrylate),3.0,5,5,2021,18,2
5161,2021-05-05,1,methyl methacrylate,20,https://en.wikipedia.org/wiki/Methyl_methacrylate#Uses,3.0,5,5,2021,18,2
5162,2021-05-05,1,here,21,https://www.businesswire.com/news/home/20210503005517/en/Trinseo-Completes-Acquisition-of-Arkema’s-PMMA-Business,2.0,5,5,2021,18,2
5163,2021-05-05,2,Greg Goebel,22,"https://commons.wikimedia.org/wiki/File:Oil_refinery_in_Billings,_MT.jpg",1.0,5,5,2021,18,2
5164,2021-05-05,2,CC BY-SA 2.0,23,https://creativecommons.org/licenses/by-sa/2.0,1.0,5,5,2021,18,2
5165,2021-05-05,2,Phillips 66,24,https://en.wikipedia.org/wiki/Phillips_66,3.0,5,5,2021,18,2
5166,2021-05-05,2,last August,25,https://thecolumn.co/daily/08132020,19.0,5,5,2021,18,2
5167,2021-05-05,2,we've seen,26,https://thecolumn.co/daily/11242020,17.0,5,5,2021,18,2
5168,2021-05-05,2,like Valero,27,https://thecolumn.co/daily/02012021,5.0,5,5,2021,18,2
5169,2021-05-05,2,this graphic,28,https://graphics.reuters.com/USA-ENERGY/FEEDSTOCKS/yzdvxelkrpx/index.html,45.0,5,5,2021,18,2
5170,2021-05-05,2,here,29,https://investor.phillips66.com/financial-information/news-releases/news-release-details/2021/Phillips-66-reports-first-quarter-2021-financial-results/,3.0,5,5,2021,18,2
5171,2021-05-05,3,these new floors,30,http://www.ineos-styrolution.com/de_DE/news/INEOS-Styrolution-delivers-bio-based-materials-for-nora-by-Interface-rubber-flooring,14.0,5,5,2021,18,2
5172,2021-05-05,3,joined this initiative,31,https://www.marketscreener.com/quote/stock/BASF-SE-6443227/news/BASF-nbsp-joins-Digital-Watermark-Initiative-ldquo-HolyGrail-2-0-rdquo-for-smart-packaging-recyc-33148871/,11.0,5,5,2021,18,2
5173,2021-05-05,3,also announced,32,https://www.basf.com/global/en/media/news-releases/2021/05/p-21-203.html,4.0,5,5,2021,18,2
5174,2021-05-05,3,decided to accept,33,https://www.icis.com/explore/resources/news/2021/04/26/10632518/standard-industries-to-acquire-us-wr-grace-in-7bn-deal,4.0,5,5,2021,18,2
5175,2021-05-05,3,completed the sale,34,https://www.icis.com/explore/resources/news/2021/04/30/10634919/us-hexion-closes-sale-of-phenolic-specialty-resins-two-businesses,2.0,5,5,2021,18,2
5176,2021-05-05,3,acquired,35,https://www.hydrocarbonengineering.com/product-news/30042021/unicat-catalyst-technologies-acquires-magma-group/,9.0,5,5,2021,18,2
5177,2021-05-05,4,urea,36,https://en.wikipedia.org/wiki/Urea,2.0,5,5,2021,18,2
5178,2021-05-05,4,Dutch scientist in 1727,37,https://en.wikipedia.org/wiki/Herman_Boerhaave,1.0,5,5,2021,18,2
5179,2021-05-05,4,Nutrien,38,https://en.wikipedia.org/wiki/Nutrien,0.0,5,5,2021,18,2
5180,2021-05-05,4,Yara,39,https://en.wikipedia.org/wiki/Yara_International,0.0,5,5,2021,18,2
5181,2021-05-07,0,Buphoff,3,https://commons.wikimedia.org/wiki/File:Puget_Sound_from_Space_Needle_High_Rex.jpg,11.0,5,7,2021,18,4
5182,2021-05-07,0,CC BY 3.0,4,https://creativecommons.org/licenses/by/3.0,12.0,5,7,2021,18,4
5183,2021-05-07,0,Shell,5,https://en.wikipedia.org/wiki/Royal_Dutch_Shell,16.0,5,7,2021,18,4
5184,2021-05-07,0,north of Seattle,6,https://goo.gl/maps/oZSXmjSjcW8jqWMH6,62.0,5,7,2021,18,4
5185,2021-05-07,0,HollyFrontier,7,https://en.wikipedia.org/wiki/HollyFrontier,18.0,5,7,2021,18,4
5186,2021-05-07,0,54 refineries,8,https://www.argusmedia.com/en/news/1950962-shell-aims-to-keep-only-10-top-notch-refineries,15.0,5,7,2021,18,4
5187,2021-05-07,0,down to just 14,9,https://thecolumn.co/daily/10302020,60.0,5,7,2021,18,4
5188,2021-05-07,0,plans to reduce its refinery footprint,10,https://thecolumn.co/daily/02152021,59.0,5,7,2021,18,4
5189,2021-05-07,0,complement [their] existing refining business,11,https://www.spglobal.com/platts/en/market-insights/latest-news/oil/050421-hollyfrontier-buys-shells-puget-sound-refinery-for-350-million,17.0,5,7,2021,18,4
5190,2021-05-07,0,advantaged Canadian crude,12,https://www.oilsandsmagazine.com/market-insights/crude-oil-pricing-differentials-why-alberta-crude-sells-at-deep-discount-to-wti,11.0,5,7,2021,18,4
5191,2021-05-07,0,here,13,https://www.prnewswire.com/news-releases/shell-sells-washington-puget-sound-refinery-to-hollyfrontier-301283377.html,10.0,5,7,2021,18,4
5192,2021-05-07,1,Janitors,14,https://commons.wikimedia.org/wiki/File:BMW_i3_charging_port.jpg,11.0,5,7,2021,18,4
5193,2021-05-07,1,CC BY 2.0,15,https://creativecommons.org/licenses/by/2.0,10.0,5,7,2021,18,4
5194,2021-05-07,1,BASF,16,https://en.wikipedia.org/wiki/BASF,2.0,5,7,2021,18,4
5195,2021-05-07,1,Umicore,17,https://en.wikipedia.org/wiki/Umicore,4.0,5,7,2021,18,4
5196,2021-05-07,1,patent cross-license agreement,18,https://www.gapslegal.com/articles/what-is-a-cross-licensing-agreement/,3.0,5,7,2021,18,4
5197,2021-05-07,1,patent cross-license agreement,22,https://www.gapslegal.com/articles/what-is-a-cross-licensing-agreement/,1.0,5,7,2021,18,4
5198,2021-05-07,1,trying to develop independent technologies,18,https://www.gapslegal.com/articles/what-is-a-cross-licensing-agreement/,3.0,5,7,2021,18,4
5199,2021-05-07,1,trying to develop independent technologies,22,https://www.gapslegal.com/articles/what-is-a-cross-licensing-agreement/,1.0,5,7,2021,18,4
5200,2021-05-07,1,NCM,19,https://en.wikipedia.org/wiki/Lithium_nickel_manganese_cobalt_oxides,5.0,5,7,2021,18,4
5201,2021-05-07,1,NCA,20,https://en.wikipedia.org/wiki/Lithium_nickel_cobalt_aluminium_oxides,4.0,5,7,2021,18,4
5202,2021-05-07,1,broke ground,21,https://www.basf.com/global/en/media/news-releases/2020/11/p-20-359.html,1.0,5,7,2021,18,4
5203,2021-05-07,1,here,23,https://catalysts.basf.com/news/basf-and-umicore-enter-into-a-patent-cross-license-agreement,1.0,5,7,2021,18,4
5204,2021-05-07,2,Winchell Joshua,24,https://commons.wikimedia.org/wiki/File:A_close_shot_of_wind_turbines_wind_farm.jpg,5.0,5,7,2021,18,4
5205,2021-05-07,2,Siemens Energy,25,https://en.wikipedia.org/wiki/Siemens_Energy_AG,3.0,5,7,2021,18,4
5206,2021-05-07,2,Liquid Wind,26,https://www.liquidwind.se/about-us,5.0,5,7,2021,18,4
5207,2021-05-07,2,PEM electrolyzer,27,https://en.wikipedia.org/wiki/Polymer_electrolyte_membrane_electrolysis,4.0,5,7,2021,18,4
5208,2021-05-07,2,Silyzer 300,28,https://www.siemens-energy.com/global/en/offerings/renewable-energy/hydrogen-solutions.html#Portfolio,4.0,5,7,2021,18,4
5209,2021-05-07,2,Carbon Clean,29,https://www.carbonclean.com,4.0,5,7,2021,18,4
5210,2021-05-07,2,Haldor Topsoe,30,https://www.topsoe.com,2.0,5,7,2021,18,4
5211,2021-05-07,2,in the shipping industry,31,https://www.methanex.com/about-methanol/methanol-marine-fuel,2.0,5,7,2021,18,4
5212,2021-05-07,2,here,32,https://www.liquidwind.se/news/siemensenergypartnerswithliquidwind,25.0,5,7,2021,18,4
5213,2021-05-07,3,stopped producing,33,https://www.solvay.com/en/press-release/solvay-launches-non-fluorosurfactant-technologies-in-us,7.0,5,7,2021,18,4
5214,2021-05-07,3,decided to,34,https://electricenergyonline.com/article/energy/category/wind/141/896895/marathon-petroleum-announces-wind-energy-agreement-for-dickinson-renewable-diesel-facility.html,50.0,5,7,2021,18,4
5215,2021-05-07,3,announced plans,35,https://www.solvay.com/en/press-release/solvay-to-phase-out-coal-energy-use-in-rheinberg-soda-ash-plant,6.0,5,7,2021,18,4
5216,2021-05-07,3,just got rebranded,36,https://www.textileworld.com/textile-world/supplier-notes/2021/05/dupont-rebrands-silicone-masterbatches-for-thermoplastics-as-multibase-products/,2.0,5,7,2021,18,4
5217,2021-05-07,3,for the first time,37,https://insidetrade.com/daily-news/sources-usmca-commission-meeting-take-place-month,49.0,5,7,2021,18,4
5218,2021-05-07,4,sodium bicarbonate,38,https://en.wikipedia.org/wiki/Sodium_bicarbonate,0.0,5,7,2021,18,4
5219,2021-05-07,4,Solvay process,39,https://www.worldofchemicals.com/585/chemistry-articles/sodium-bicarbonate-discovery-production-uses.html,6.0,5,7,2021,18,4
5220,2021-05-07,4,other methods,40,https://www.agc-chemicals.com/jp/en/products/detail/index.html?pCode=JP-EN-C010,0.0,5,7,2021,18,4
5221,2021-05-07,4,8 million tons of sodium bicarbonate made each year,41,https://ciechgroup.com/en/relacje-inwestorskie/o-ciech/business/soda-segment/sodium-bicarbonate/,0.0,5,7,2021,18,4
5222,2021-05-07,4,pie chart,42,https://cdn.ihsmarkit.com/www/images/0320/CEH-Sodium-Bicarbonate-chart.jpg,7.0,5,7,2021,18,4
5223,2021-05-10,0,Heather35betan,3,https://en.wikipedia.org/wiki/File:Entrance_to_Cedar_Bayou_plant.jpg#/media/File:Entrance_to_Cedar_Bayou_plant.jpg,11.0,5,10,2021,19,0
5224,2021-05-10,0,CC BY-SA 3.0,4,https://creativecommons.org/licenses/by-sa/3.0/,14.0,5,10,2021,19,0
5225,2021-05-10,0,Chevron,5,https://en.wikipedia.org/wiki/Chevron_Corporation,12.0,5,10,2021,19,0
5226,2021-05-10,0,Phillips 66,6,https://en.wikipedia.org/wiki/Phillips_66,10.0,5,10,2021,19,0
5227,2021-05-10,0,Chevron Phillips Chemical,7,https://en.wikipedia.org/wiki/Chevron_Phillips_Chemical,12.0,5,10,2021,19,0
5228,2021-05-10,0,1-hexene,8,https://en.wikipedia.org/wiki/1-Hexene,18.0,5,10,2021,19,0
5229,2021-05-10,0,"Old Ocean, TX",9,https://www.phillips66.com/refining/sweeny-refinery,27.0,5,10,2021,19,0
5230,2021-05-10,0,Linear alpha olefins,10,https://en.wikipedia.org/wiki/Linear_alpha_olefin,13.0,5,10,2021,19,0
5231,2021-05-10,0,very useful,11,https://en.wikipedia.org/wiki/Linear_alpha_olefin#Applications,10.0,5,10,2021,19,0
5232,2021-05-10,0,here,12,https://ihsmarkit.com/research-analysis/the-alpha-dogs-of-alpha-olefins.html,83.0,5,10,2021,19,0
5233,2021-05-10,0,here,15,https://ihsmarkit.com/research-analysis/the-alpha-dogs-of-alpha-olefins.html,10.0,5,10,2021,19,0
5234,2021-05-10,0,developed in the mid-1990s,12,https://ihsmarkit.com/research-analysis/the-alpha-dogs-of-alpha-olefins.html,83.0,5,10,2021,19,0
5235,2021-05-10,0,developed in the mid-1990s,15,https://ihsmarkit.com/research-analysis/the-alpha-dogs-of-alpha-olefins.html,10.0,5,10,2021,19,0
5236,2021-05-10,0,HDPE,13,https://en.wikipedia.org/wiki/High-density_polyethylene,9.0,5,10,2021,19,0
5237,2021-05-10,0,LLDPE,14,https://en.wikipedia.org/wiki/Linear_low-density_polyethylene,15.0,5,10,2021,19,0
5238,2021-05-10,0,here,16,https://www.businesswire.com/news/home/20210505005136/en/Chevron-Phillips-Chemical-to-build-world-scale-1-hexene-unit-in-Old-Ocean-Texas,2.0,5,10,2021,19,0
5239,2021-05-10,1,RoboGuru,17,https://commons.wikimedia.org/wiki/File:P-50iA.jpg,2.0,5,10,2021,19,0
5240,2021-05-10,1,CC BY-SA 3.0,18,https://creativecommons.org/licenses/by-sa/3.0,3.0,5,10,2021,19,0
5241,2021-05-10,1,Axalta,19,https://en.wikipedia.org/wiki/Axalta,3.0,5,10,2021,19,0
5242,2021-05-10,1,paint with a purpose,20,https://renovia.com/paint-vs-coating-what-is-the-difference/,29.0,5,10,2021,19,0
5243,2021-05-10,1,acrylics,21,https://en.wikipedia.org/wiki/Acrylate_polymer,2.0,5,10,2021,19,0
5244,2021-05-10,1,epoxy,22,https://en.wikipedia.org/wiki/Epoxy,2.0,5,10,2021,19,0
5245,2021-05-10,1,one of these petroleum-derived solvents,23,https://coatings.specialchem.com/selection-guide/select-solvents-for-industrial-coatings,4.0,5,10,2021,19,0
5246,2021-05-10,1,VOCs,24,https://www.epa.gov/indoor-air-quality-iaq/what-are-volatile-organic-compounds-vocs,6.0,5,10,2021,19,0
5247,2021-05-10,1,some disadvantages worth considering,25,https://www.prnewswire.com/news-releases/axalta-completes-jiading-plant-waterborne-expansion-to-meet-surging-market-demand-for-eco-responsible-coatings-301283750.html,10.0,5,10,2021,19,0
5248,2021-05-10,1,some disadvantages worth considering,26,https://www.prnewswire.com/news-releases/axalta-completes-jiading-plant-waterborne-expansion-to-meet-surging-market-demand-for-eco-responsible-coatings-301283750.html,1.0,5,10,2021,19,0
5249,2021-05-10,1,here,25,https://www.prnewswire.com/news-releases/axalta-completes-jiading-plant-waterborne-expansion-to-meet-surging-market-demand-for-eco-responsible-coatings-301283750.html,10.0,5,10,2021,19,0
5250,2021-05-10,1,here,26,https://www.prnewswire.com/news-releases/axalta-completes-jiading-plant-waterborne-expansion-to-meet-surging-market-demand-for-eco-responsible-coatings-301283750.html,1.0,5,10,2021,19,0
5251,2021-05-10,2,LyondellBasell,27,https://mma.prnewswire.com/media/1504309/LyondellBasell_Pyrolysis_Germany.jpg?p=publish,2.0,5,10,2021,19,0
5252,2021-05-10,2,LyondellBasell,28,https://en.wikipedia.org/wiki/LyondellBasell,3.0,5,10,2021,19,0
5253,2021-05-10,2,ExxonMobil,29,https://thecolumn.co/daily/02262021,46.0,5,10,2021,19,0
5254,2021-05-10,2,CP Chem,30,https://thecolumn.co/daily/10122020,49.0,5,10,2021,19,0
5255,2021-05-10,2,depolymerizing plastic waste,31,https://thecolumn.co/daily/09092020,50.0,5,10,2021,19,0
5256,2021-05-10,2,here,32,https://www.prnewswire.com/news-releases/lyondellbasell-starts-commercial-production-of-polymers-using-raw-material-derived-from-plastic-waste-301285231.html,7.0,5,10,2021,19,0
5257,2021-05-10,3,Check out,33,https://www.basf.com/se/en/media/news-releases/20201/05/p-21-198.html,32.0,5,10,2021,19,0
5258,2021-05-10,3,from Bloomberg,34,https://www.bloomberg.com/news/articles/2021-05-06/big-oil-s-fat-chemical-profits-signal-inflationary-double-whammy,62.0,5,10,2021,19,0
5259,2021-05-10,3,has now entered,35,https://www.azelis.com/en/news/azelis-to-enter-flavors-and-fragrances-market-us-acquisition-of-vigon-international,10.0,5,10,2021,19,0
5260,2021-05-10,3,are partnering,36,https://www.bakerhughes.com/company/news/baker-hughes-and-bloom-energy-collaborate-efficient-power-and-hydrogen-solutions,6.0,5,10,2021,19,0
5261,2021-05-10,3,will be providing,37,https://industry-update.com/thyssenkrupp-uhde-wins-order-for-low-emission-coke-oven-battery-in-china-chemical-engineering/20962/,50.0,5,10,2021,19,0
5262,2021-05-10,4,acetic acid,38,https://en.wikipedia.org/wiki/Acetic_acid,2.0,5,10,2021,19,0
5263,2021-05-10,4,vinegar,39,https://en.wikipedia.org/wiki/Vinegar,3.0,5,10,2021,19,0
5264,2021-05-10,4,22 million tons of acetic acid,40,https://www.statista.com/statistics/1063215/acetic-acid-production-capacity-globally/,0.0,5,10,2021,19,0
5265,2021-05-10,4,reacting methanol with carbon monoxide,41,https://en.wikipedia.org/wiki/Acetic_acid#Methanol_carbonylation,5.0,5,10,2021,19,0
5266,2021-05-10,4,vinyl acetate monomer,42,https://www.icis.com/explore/resources/news/2007/11/07/9076564/vinyl-acetate-monomer-vam-uses-and-market-data/,3.0,5,10,2021,19,0
5267,2021-05-10,4,terephthalic acid,43,https://en.wikipedia.org/wiki/Terephthalic_acid,1.0,5,10,2021,19,0
5268,2021-05-12,0,Shack,3,https://commons.wikimedia.org/wiki/File:Bottles_of_Eau_de_Toilette.jpg,14.0,5,12,2021,19,2
5269,2021-05-12,0,CC BY-SA 4.0,4,https://creativecommons.org/licenses/by-sa/4.0,13.0,5,12,2021,19,2
5270,2021-05-12,0,BASF,5,https://en.wikipedia.org/wiki/BASF,15.0,5,12,2021,19,2
5271,2021-05-12,0,LanzaTech,6,https://lanzatech.com/,56.0,5,12,2021,19,2
5272,2021-05-12,0,1-octanol,7,https://en.wikipedia.org/wiki/1-Octanol,22.0,5,12,2021,19,2
5273,2021-05-12,0,syngas,8,https://en.wikipedia.org/wiki/Syngas,15.0,5,12,2021,19,2
5274,2021-05-12,0,fermenting syngas,9,https://www.cnbc.com/2018/07/27/lanzatech-turns-carbon-waste-into-ethanol-to-one-day-power-planes-cars.html,20.0,5,12,2021,19,2
5275,2021-05-12,0,waste-to-olefins,10,https://thecolumn.co/daily/04142021,49.0,5,12,2021,19,2
5276,2021-05-12,0,laundry detergent capsules,11,https://thecolumn.co/daily/05052021,27.0,5,12,2021,19,2
5277,2021-05-12,0,why Sinopec invested in LanzaTech,12,https://thecolumn.co/daily/04212021,13.0,5,12,2021,19,2
5278,2021-05-12,0,ethylene,13,https://en.wikipedia.org/wiki/Ethylene,11.0,5,12,2021,19,2
